origin,dest,avg_daily_trips,allocated_demand_tons_per_day,required_trains_per_day,utilization_ratio_trains,distance_km,avg_speed_kmh,ton_km_per_day,efficiency_grade,importance_score,distance_category,origin_eng,latitude,longitude,dest_eng,latitude_dest,longitude_dest,origin_centrality,origin_hub_type,origin_hub_type_eng,dest_centrality,dest_hub_type,dest_hub_type_eng,corridor_grade,corridor_grade_eng,origin_region,dest_region,inter_regional
오봉,동해,7,138.02694995806542,0.13802694995806541,0.01971813570829506,377.6,38.013422818791945,44608.17735113223,매우낮음,0.36281616997483923,초장거리,Obong,37.33611,126.96111,Donghae,37.49798,129.12276,0.15391569198342916,주요 허브,Major Hub,0.2088824901742632,중간 허브,Intermediate Hub,C급 (보조),C-grade (Support),중부,중부,False
오봉,부산신항,56,1104.2155996645233,1.1042155996645233,0.01971813570829506,402.3,74.89657933142178,356865.41880905785,매우낮음,2.902529359798714,초장거리,Obong,37.33611,126.96111,BusanNewPort,35.11429,128.84629,0.15391569198342916,주요 허브,Major Hub,0.22117197274517447,중간 허브,Intermediate Hub,A급 (주요),A-grade (Major),중부,남부,True
오봉,부산진,21,414.08084987419625,0.41408084987419624,0.01971813570829506,410.4,76.18363550404366,133824.5320533967,매우낮음,1.0884485099245178,초장거리,Obong,37.33611,126.96111,Busanjin,35.12873,129.04991,0.15391569198342916,주요 허브,Major Hub,0.05230597300373528,중간 허브,Intermediate Hub,A급 (주요),A-grade (Major),중부,남부,True
오봉,신광양항,6,118.30881424977036,0.11830881424977037,0.019718135708295063,385.9,56.06295399515738,38235.58058668477,매우낮음,0.31098528854986224,초장거리,Obong,37.33611,126.96111,ShingwangyangPort,34.89778,127.64722,0.15391569198342916,주요 허브,Major Hub,0.07332445377988714,중간 허브,Intermediate Hub,C급 (보조),C-grade (Support),중부,남부,True
오봉,쌍룡,14,276.05389991613083,0.27605389991613083,0.01971813570829506,237.2,55.935636010542375,89216.35470226446,매우낮음,0.7256323399496785,장거리,Obong,37.33611,126.96111,Ssangryong,37.17439,127.34,0.15391569198342916,주요 허브,Major Hub,0.03492810825789339,말단역,Terminal,B급 (일반),B-grade (General),중부,중부,False
오봉,옥계,7,138.02694995806542,0.13802694995806541,0.01971813570829506,395.1,41.58947368421053,44608.17735113223,매우낮음,0.36281616997483923,초장거리,Obong,37.33611,126.96111,Okgye,37.61675,129.05054,0.15391569198342916,주요 허브,Major Hub,0.017498999287179618,말단역,Terminal,C급 (보조),C-grade (Support),중부,북부,True
오봉,입석리,7,138.02694995806542,0.13802694995806541,0.01971813570829506,232.6,59.64102564102564,44608.17735113223,매우낮음,0.36281616997483923,장거리,Obong,37.33611,126.96111,Ipseokri,37.19686,128.29764,0.15391569198342916,주요 허브,Major Hub,0.025212927299791455,말단역,Terminal,C급 (보조),C-grade (Support),중부,중부,False
오봉,제천조차장,14,276.05389991613083,0.27605389991613083,0.01971813570829506,216.6,59.47857232625362,89216.35470226446,매우낮음,0.7256323399496785,장거리,Obong,37.33611,126.96111,JecheonYard,37.12769,128.1785,0.15391569198342916,주요 허브,Major Hub,0.3272044515385864,주요 허브,Major Hub,B급 (일반),B-grade (General),중부,중부,False
오봉,태금,7,138.02694995806542,0.13802694995806541,0.01971813570829506,392.3,48.531958762886596,44608.17735113223,매우낮음,0.36281616997483923,초장거리,Obong,37.33611,126.96111,Taegum,34.93056,127.71528,0.15391569198342916,주요 허브,Major Hub,0.02405392663992252,말단역,Terminal,C급 (보조),C-grade (Support),중부,남부,True
오봉,태화강,7,138.02694995806542,0.13802694995806541,0.01971813570829506,414.9,35.06197183098591,44608.17735113223,매우낮음,0.36281616997483923,초장거리,Obong,37.33611,126.96111,Taehwagang,35.53917,129.35417,0.15391569198342916,주요 허브,Major Hub,0.0040588519212362666,말단역,Terminal,C급 (보조),C-grade (Support),중부,중남부,True
옥계,제천조차장,6,118.30881424977036,0.11830881424977037,0.019718135708295063,181.5,32.123893805309734,38235.58058668477,매우낮음,0.31098528854986224,중거리,Okgye,37.61675,129.05054,JecheonYard,37.12769,128.1785,0.017498999287179618,말단역,Terminal,0.3272044515385864,주요 허브,Major Hub,C급 (보조),C-grade (Support),북부,중부,True
온산,수색,6,118.30881424977036,0.11830881424977037,0.019718135708295063,477.7,53.176252319109466,38235.58058668477,매우낮음,0.31098528854986224,초장거리,Onsan,35.42133,129.35103,Susaek,37.58176,126.89395,0.023749447894675674,말단역,Terminal,0.01893248948234788,말단역,Terminal,C급 (보조),C-grade (Support),남부,북부,True
온산,영주,7,138.02694995806542,0.13802694995806541,0.01971813570829506,231.7,35.922480620155035,44608.17735113223,매우낮음,0.36281616997483923,장거리,Onsan,35.42133,129.35103,Yeongju,36.81094,128.62575,0.023749447894675674,말단역,Terminal,0.10596447231244494,중간 허브,Intermediate Hub,C급 (보조),C-grade (Support),남부,중부,True
온산,철암,7,138.02694995806542,0.13802694995806541,0.01971813570829506,318.7,37.42074363992172,44608.17735113223,매우낮음,0.36281616997483923,초장거리,Onsan,35.42133,129.35103,Cheoram,37.11289,129.03696,0.023749447894675674,말단역,Terminal,0.044737023369392205,말단역,Terminal,C급 (보조),C-grade (Support),남부,중부,True
의왕,가야,6,118.30881424977036,0.11830881424977037,0.019718135708295063,410.3,41.654822335025386,38235.58058668477,매우낮음,0.31098528854986224,초장거리,Uiwang,37.3211,126.94838,Gaya,35.15585,129.0427,0.04206309905137566,말단역,Terminal,0.003998269793609488,말단역,Terminal,C급 (보조),C-grade (Support),중부,남부,True
의왕,괴동,7,138.02694995806542,0.13802694995806541,0.01971813570829506,398.0,47.4751491053678,44608.17735113223,매우낮음,0.36281616997483923,초장거리,Uiwang,37.3211,126.94838,Goedong,35.99667,129.375,0.04206309905137566,말단역,Terminal,0.14825346908270137,중간 허브,Intermediate Hub,C급 (보조),C-grade (Support),중부,중남부,True
의왕,온산,6,118.30881424977036,0.11830881424977037,0.019718135708295063,444.6,44.09256198347108,38235.58058668477,매우낮음,0.31098528854986224,초장거리,Uiwang,37.3211,126.94838,Onsan,35.42133,129.35103,0.04206309905137566,말단역,Terminal,0.023749447894675674,말단역,Terminal,C급 (보조),C-grade (Support),중부,남부,True
의왕,태금,7,138.02694995806542,0.13802694995806541,0.01971813570829506,396.7,48.27991886409736,44608.17735113223,매우낮음,0.36281616997483923,초장거리,Uiwang,37.3211,126.94838,Taegum,34.93056,127.71528,0.04206309905137566,말단역,Terminal,0.02405392663992252,말단역,Terminal,C급 (보조),C-grade (Support),중부,남부,True
익산,적량,6,118.30881424977036,0.11830881424977037,0.019718135708295063,176.0,50.52631578947368,38235.58058668477,매우낮음,0.31098528854986224,중거리,Iksan,35.94164,126.9458,Jeokryang,34.85556,127.70611,0.0040575424047481125,말단역,Terminal,0.031027792519494925,말단역,Terminal,C급 (보조),C-grade (Support),중남부,남부,True
인천,입석리,7,138.02694995806542,0.13802694995806541,0.01971813570829506,279.0,51.666666666666664,44608.17735113223,매우낮음,0.36281616997483923,장거리,Incheon,37.47603,126.62662,Ipseokri,37.19686,128.29764,0.0109351030442379,말단역,Terminal,0.025212927299791455,말단역,Terminal,C급 (보조),C-grade (Support),중부,중부,False
인천,제천조차장,6,118.30881424977036,0.11830881424977037,0.019718135708295063,190.7,39.4551724137931,38235.58058668477,매우낮음,0.31098528854986224,중거리,Incheon,37.47603,126.62662,JecheonYard,37.12769,128.1785,0.0109351030442379,말단역,Terminal,0.3272044515385864,주요 허브,Major Hub,C급 (보조),C-grade (Support),중부,중부,False
입석리,광운대,21,414.08084987419625,0.41408084987419624,0.01971813570829506,158.6,42.36128327575696,133824.5320533967,매우낮음,1.0884485099245178,중거리,Ipseokri,37.19686,128.29764,Gwangwoondae,37.62369,127.06191,0.025212927299791455,말단역,Terminal,0.011869094700967739,말단역,Terminal,A급 (주요),A-grade (Major),중부,북부,True
입석리,괴동,7,138.02694995806542,0.13802694995806541,0.01971813570829506,270.0,33.89121338912134,44608.17735113223,매우낮음,0.36281616997483923,장거리,Ipseokri,37.19686,128.29764,Goedong,35.99667,129.375,0.025212927299791455,말단역,Terminal,0.14825346908270137,중간 허브,Intermediate Hub,C급 (보조),C-grade (Support),중부,중남부,True
입석리,대전조차장,7,138.02694995806542,0.13802694995806541,0.01971813570829506,168.1,49.930693069306926,44608.17735113223,매우낮음,0.36281616997483923,중거리,Ipseokri,37.19686,128.29764,DaejeonYard,36.37111,127.4225,0.025212927299791455,말단역,Terminal,0.023176296389022886,말단역,Terminal,C급 (보조),C-grade (Support),중부,중남부,True
입석리,오봉,20,394.3627141659012,0.3943627141659012,0.01971813570829506,232.6,58.12370048305506,127451.93528894923,매우낮음,1.0366176284995405,장거리,Ipseokri,37.19686,128.29764,Obong,37.33611,126.96111,0.025212927299791455,말단역,Terminal,0.15391569198342916,주요 허브,Major Hub,A급 (주요),A-grade (Major),중부,중부,False
적량,동산,6,118.30881424977036,0.11830881424977037,0.019718135708295063,158.4,60.151898734177216,38235.58058668477,매우낮음,0.31098528854986224,중거리,Jeokryang,34.85556,127.70611,Dongsan,35.875,127.08778,0.031027792519494925,말단역,Terminal,0.08660997820852037,중간 허브,Intermediate Hub,C급 (보조),C-grade (Support),남부,중남부,True
제천,괴동,14,276.05389991613083,0.27605389991613083,0.01971813570829506,256.3,35.972372697724815,89216.35470226446,매우낮음,0.7256323399496785,장거리,Jecheon,37.12722,128.20617,Goedong,35.99667,129.375,0.004087401654046361,말단역,Terminal,0.14825346908270137,중간 허브,Intermediate Hub,B급 (일반),B-grade (General),중부,중남부,True
제천조차장,괴동,7,138.02694995806542,0.13802694995806541,0.01971813570829506,258.6,38.50124069478908,44608.17735113223,매우낮음,0.36281616997483923,장거리,JecheonYard,37.12769,128.1785,Goedong,35.99667,129.375,0.3272044515385864,주요 허브,Major Hub,0.14825346908270137,중간 허브,Intermediate Hub,C급 (보조),C-grade (Support),중부,중남부,True
제천조차장,대전조차장,21,414.08084987419625,0.41408084987419624,0.01971813570829506,152.1,52.897947465958374,133824.5320533967,매우낮음,1.0884485099245178,중거리,JecheonYard,37.12769,128.1785,DaejeonYard,36.37111,127.4225,0.3272044515385864,주요 허브,Major Hub,0.023176296389022886,말단역,Terminal,A급 (주요),A-grade (Major),중부,중남부,True
제천조차장,덕소,12,236.61762849954073,0.23661762849954074,0.019718135708295063,125.1,51.10011077263916,76471.16117336955,매우낮음,0.6219705770997245,중거리,JecheonYard,37.12769,128.1785,Deokso,37.58639,127.20944,0.3272044515385864,주요 허브,Major Hub,0.025453410697351183,말단역,Terminal,B급 (일반),B-grade (General),중부,북부,True
제천조차장,동산,7,138.02694995806542,0.13802694995806541,0.01971813570829506,257.6,56.4087591240876,44608.17735113223,매우낮음,0.36281616997483923,장거리,JecheonYard,37.12769,128.1785,Dongsan,35.875,127.08778,0.3272044515385864,주요 허브,Major Hub,0.08660997820852037,중간 허브,Intermediate Hub,C급 (보조),C-grade (Support),중부,중남부,True
제천조차장,동해,26,512.6715284156716,0.5126715284156715,0.01971813570829506,161.0,30.461523396702013,165687.515875634,매우낮음,1.347602917049403,중거리,JecheonYard,37.12769,128.1785,Donghae,37.49798,129.12276,0.3272044515385864,주요 허브,Major Hub,0.2088824901742632,중간 허브,Intermediate Hub,A급 (주요),A-grade (Major),중부,중부,False
제천조차장,수색,12,236.61762849954073,0.23661762849954074,0.019718135708295063,254.2,56.06094276094276,76471.16117336955,매우낮음,0.6219705770997245,장거리,JecheonYard,37.12769,128.1785,Susaek,37.58176,126.89395,0.3272044515385864,주요 허브,Major Hub,0.01893248948234788,말단역,Terminal,B급 (일반),B-grade (General),중부,북부,True
제천조차장,신동,5,98.5906785414753,0.0985906785414753,0.01971813570829506,243.3,43.57611940298508,31862.983822237307,매우낮음,0.25915440712488513,장거리,JecheonYard,37.12769,128.1785,Shindong,35.95556,128.32861,0.3272044515385864,주요 허브,Major Hub,0.004124667333972898,말단역,Terminal,C급 (보조),C-grade (Support),중부,중남부,True
제천조차장,영주,6,118.30881424977036,0.11830881424977037,0.019718135708295063,64.7,25.880000000000006,38235.58058668477,매우낮음,0.31098528854986224,단거리,JecheonYard,37.12769,128.1785,Yeongju,36.81094,128.62575,0.3272044515385864,주요 허브,Major Hub,0.10596447231244494,중간 허브,Intermediate Hub,C급 (보조),C-grade (Support),중부,중부,False
제천조차장,오봉,35,690.1347497903271,0.6901347497903271,0.01971813570829506,216.6,58.030609690582,223040.88675566117,매우낮음,1.8140808498741963,장거리,JecheonYard,37.12769,128.1785,Obong,37.33611,126.96111,0.3272044515385864,주요 허브,Major Hub,0.15391569198342916,주요 허브,Major Hub,A급 (주요),A-grade (Major),중부,중부,False
제천조차장,인천,6,118.30881424977036,0.11830881424977037,0.019718135708295063,190.7,37.88741721854304,38235.58058668477,매우낮음,0.31098528854986224,중거리,JecheonYard,37.12769,128.1785,Incheon,37.47603,126.62662,0.3272044515385864,주요 허브,Major Hub,0.0109351030442379,말단역,Terminal,C급 (보조),C-grade (Support),중부,중부,False
제천조차장,철암,7,138.02694995806542,0.13802694995806541,0.01971813570829506,110.7,37.31460674157303,44608.17735113223,매우낮음,0.36281616997483923,중거리,JecheonYard,37.12769,128.1785,Cheoram,37.11289,129.03696,0.3272044515385864,주요 허브,Major Hub,0.044737023369392205,말단역,Terminal,C급 (보조),C-grade (Support),중부,중부,False
제천조차장,흑석리,5,98.5906785414753,0.0985906785414753,0.01971813570829506,169.4,54.06382978723404,31862.983822237307,매우낮음,0.25915440712488513,중거리,JecheonYard,37.12769,128.1785,Heukseokri,36.25524,127.33913,0.3272044515385864,주요 허브,Major Hub,0.004155933961844805,말단역,Terminal,C급 (보조),C-grade (Support),중부,중남부,True
천안,광양,6,118.30881424977036,0.11830881424977037,0.019718135708295063,321.4,43.827272727272735,38235.58058668477,매우낮음,0.31098528854986224,초장거리,Cheonan,36.81012,127.14683,Gwangyang,34.95611,127.58778,0.030071364885365763,말단역,Terminal,0.03522870542381626,말단역,Terminal,C급 (보조),C-grade (Support),중부,남부,True
천안,부산신항,5,98.5906785414753,0.0985906785414753,0.01971813570829506,335.2,60.94545454545455,31862.983822237307,매우낮음,0.25915440712488513,초장거리,Cheonan,36.81012,127.14683,BusanNewPort,35.11429,128.84629,0.030071364885365763,말단역,Terminal,0.22117197274517447,중간 허브,Intermediate Hub,C급 (보조),C-grade (Support),중부,남부,True
철암,간치,7,138.02694995806542,0.13802694995806541,0.01971813570829506,367.5,40.75785582255083,44608.17735113223,매우낮음,0.36281616997483923,초장거리,Cheoram,37.11289,129.03696,Ganchi,36.20982,126.62076,0.044737023369392205,말단역,Terminal,0.007966883551809337,말단역,Terminal,C급 (보조),C-grade (Support),중부,중남부,True
철암,경주,7,138.02694995806542,0.13802694995806541,0.01971813570829506,253.8,35.74647887323944,44608.17735113223,매우낮음,0.36281616997483923,장거리,Cheoram,37.11289,129.03696,Gyeongju,35.79833,129.13889,0.044737023369392205,말단역,Terminal,0.004088923851919634,말단역,Terminal,C급 (보조),C-grade (Support),중부,중남부,True
철암,영주,7,138.02694995806542,0.13802694995806541,0.01971813570829506,87.0,39.84732824427481,44608.17735113223,매우낮음,0.36281616997483923,단거리,Cheoram,37.11289,129.03696,Yeongju,36.81094,128.62575,0.044737023369392205,말단역,Terminal,0.10596447231244494,중간 허브,Intermediate Hub,C급 (보조),C-grade (Support),중부,중부,False
철암,온산,7,138.02694995806542,0.13802694995806541,0.01971813570829506,318.7,31.869999999999997,44608.17735113223,매우낮음,0.36281616997483923,초장거리,Cheoram,37.11289,129.03696,Onsan,35.42133,129.35103,0.044737023369392205,말단역,Terminal,0.023749447894675674,말단역,Terminal,C급 (보조),C-grade (Support),중부,남부,True
철암,제천조차장,6,118.30881424977036,0.11830881424977037,0.019718135708295063,113.7,28.307053941908716,38235.58058668477,매우낮음,0.31098528854986224,중거리,Cheoram,37.11289,129.03696,JecheonYard,37.12769,128.1785,0.044737023369392205,말단역,Terminal,0.3272044515385864,주요 허브,Major Hub,C급 (보조),C-grade (Support),중부,중부,False
청주,제천조차장,14,276.05389991613083,0.27605389991613083,0.01971813570829506,108.4,66.39500000000001,89216.35470226446,매우낮음,0.7256323399496785,중거리,Cheongju,36.64671,127.24399,JecheonYard,37.12769,128.1785,0.020708338976708547,말단역,Terminal,0.3272044515385864,주요 허브,Major Hub,B급 (일반),B-grade (General),중부,중부,False
태금,괴동,7,138.02694995806542,0.13802694995806541,0.01971813570829506,338.8,42.88607594936709,44608.17735113223,매우낮음,0.36281616997483923,초장거리,Taegum,34.93056,127.71528,Goedong,35.99667,129.375,0.02405392663992252,말단역,Terminal,0.14825346908270137,중간 허브,Intermediate Hub,C급 (보조),C-grade (Support),남부,중남부,True
태금,군산,7,138.02694995806542,0.13802694995806541,0.01971813570829506,193.6,31.737704918032787,44608.17735113223,매우낮음,0.36281616997483923,중거리,Taegum,34.93056,127.71528,Gunsan,35.9977,126.76087,0.02405392663992252,말단역,Terminal,0.012851851427976258,말단역,Terminal,C급 (보조),C-grade (Support),남부,중남부,True
태금,오봉,14,276.05389991613083,0.27605389991613083,0.01971813570829506,392.3,54.48183354005389,89216.35470226446,매우낮음,0.7256323399496785,초장거리,Taegum,34.93056,127.71528,Obong,37.33611,126.96111,0.02405392663992252,말단역,Terminal,0.15391569198342916,주요 허브,Major Hub,B급 (일반),B-grade (General),남부,중부,True
팔당,쌍룡,14,276.05389991613083,0.27605389991613083,0.01971813570829506,140.0,35.78685689580631,89216.35470226446,매우낮음,0.7256323399496785,중거리,Paldang,37.53328,127.24454,Ssangryong,37.17439,127.34,0.004103603804318228,말단역,Terminal,0.03492810825789339,말단역,Terminal,B급 (일반),B-grade (General),북부,중부,True
황등,목포,5,98.5906785414753,0.0985906785414753,0.01971813570829506,195.3,43.08088235294118,31862.983822237307,매우낮음,0.25915440712488513,중거리,Hwangdeung,35.99972,126.94335,Mokpo,34.8,126.4,0.04710339629803706,중간 허브,Intermediate Hub,0.0040611960481859955,말단역,Terminal,C급 (보조),C-grade (Support),중남부,남부,True
황등,부산신항,10,197.1813570829506,0.1971813570829506,0.01971813570829506,312.1,56.694378528761966,63725.967644474615,매우낮음,0.5183088142497703,초장거리,Hwangdeung,35.99972,126.94335,BusanNewPort,35.11429,128.84629,0.04710339629803706,중간 허브,Intermediate Hub,0.22117197274517447,중간 허브,Intermediate Hub,B급 (일반),B-grade (General),중남부,남부,True
황등,신광양항,11,216.89949279124565,0.21689949279124565,0.01971813570829506,172.5,47.178962170568546,70098.56440892207,매우낮음,0.5701396956747474,중거리,Hwangdeung,35.99972,126.94335,ShingwangyangPort,34.89778,127.64722,0.04710339629803706,중간 허브,Intermediate Hub,0.07332445377988714,중간 허브,Intermediate Hub,B급 (일반),B-grade (General),중남부,남부,True
흥국사,나주,7,138.02694995806542,0.13802694995806541,0.01971813570829506,297.6,39.15789473684212,44608.17735113223,매우낮음,0.36281616997483923,장거리,Heungguksa,34.81667,127.67611,Naju,35.01426,126.71699,0.031009437716754792,말단역,Terminal,0.004024011888073619,말단역,Terminal,C급 (보조),C-grade (Support),남부,남부,False
흥국사,부산신항,6,118.30881424977036,0.11830881424977037,0.019718135708295063,178.3,52.44117647058824,38235.58058668477,매우낮음,0.31098528854986224,중거리,Heungguksa,34.81667,127.67611,BusanNewPort,35.11429,128.84629,0.031009437716754792,말단역,Terminal,0.22117197274517447,중간 허브,Intermediate Hub,C급 (보조),C-grade (Support),남부,남부,False
